FID_1_1,DBA_Edited,Yelp_Name,NOT_FOUND,CLOSED,Temp_CLOSE,TempOrPerm,Years_Open,GasStation,DollarStor,ChainFastF,PRIMARY_LI,Secondary_,ADDRESS,City,State,FullAddres,Lat,Long,lname,GEOID,BUFF_DIST,Count_Closed,Count_Open,Bus_Tot,Prop_Closed,DistDowntown
874,Broad-&-Potters-Laundromat,Broad & Potters Laundromat,1,0,0,0,NA,0,0,0,Laundry,,769 Broad St,Providence,RI,"769 Broad St, Providence, RI",41.8030483,-71.4193914,Elmwood,44007000300,0.25,0,7,7,0,0.977847183
894,Broad-Street-Auto-Sales,Broad Street Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,522 Broad St,Providence,RI,"522 Broad St, Providence, RI",41.809895,-71.420697,Upper South Providence,44007000400,0.25,0,18,18,0,0.598346319
242,Broadway-Bistro,Broadway Bistro,0,0,0,0,NA,0,0,0,LiquorBvic,,205 Broadway,Providence,RI,"205 Broadway, Providence, RI",41.8211137,-71.4244052,Federal Hill,44007001100,0.25,3,45,48,0.063,0.290950816
243,Broadway-Express,Broadway Express,0,0,0,0,NA,0,0,0,FoodDisp,,306 Broadway,Providence,RI,"306 Broadway, Providence, RI",41.8199585,-71.4276337,Federal Hill,44007001100,0.25,1,25,26,0.038,0.52353803
244,Broadway-Gas,Broadway Gas,0,0,0,0,NA,1,0,0,StoPetrol,,392 Broadway,Providence,RI,"392 Broadway, Providence, RI",41.8192054,-71.4307944,Federal Hill,44007001100,0.25,1,26,27,0.037,0.748267026
245,Broadway-Liquors,Broadway Liquor,0,0,0,0,NA,0,0,0,LiquorA,,361 Broadway,Providence,RI,"361 Broadway, Providence, RI",41.8198815,-71.429795,Federal Hill,44007001100,0.25,0,22,22,0,0.671703756
928,Brother-s-Famous-Pizza,Brother's Famous Pizza,0,0,0,0,NA,0,0,0,LiquorBlim,,950 Broad St,Providence,RI,"950 Broad St, Providence, RI",41.7990469,-71.4139572,Lower South Providence,44007000500,0.25,1,18,19,0.053,1.050157198
246,Bubble-Tea-House,Bubble Tea House,0,0,0,0,NA,0,0,0,FoodDisp,,835 Westminster St,Providence,RI,"835 Westminster St, Providence, RI",41.8177643,-71.4221264,Federal Hill,44007001100,0.25,1,23,24,0.042,0.242956816
699,BU-Faculty-&-Graduate-Student-Club,Brown Univeristy Faculty & Graduate Student Club,0,0,0,0,NA,0,0,0,LiquorD,,90 Thayer St,Providence,RI,"90 Thayer St, Providence, RI",41.823215,-71.4002,College Hill,44007003602,0.25,0,8,8,0,0.344115281
344,Buono-s-Italian-Bakery,Buono's Italian Bakery,0,0,0,0,NA,0,0,0,FoodDisp,,559 Hartford Ave,Providence,RI,"559 Hartford Ave, Providence, RI",41.8193231,-71.4625102,Hartford,44007001800,0.25,0,15,15,0,2.930621008
929,Burger King,Burger King,0,0,0,0,NA,0,0,1,FoodDisp,,155 Thurbers Ave,Providence,RI,"155 Thurbers Ave, Providence, RI",41.8001711,-71.4063036,Lower South Providence,44007000500,0.25,0,3,3,0,0.826405839
832,Burger King,Burger King,0,0,0,0,NA,0,0,1,FoodDisp,,280 Broad St,Providence,RI,"280 Broad St, Providence, RI",41.8149722,-71.4202236,Upper South Providence,44007000700,0.25,0,19,19,0,0.294971937
521,Burger King,Burger King,0,0,0,0,NA,0,0,1,FoodDisp,,45 Pleasant Valley Pkwy,Providence,RI,"45 Pleasant Valley Pkwy, Providence, RI",41.829962,-71.4260866,Smith Hill,44007002500,0.25,0,5,5,0,0.562842189
597,Burger King,Burger King,0,0,0,0,NA,0,0,1,FoodDisp,,458 Smithfield Ave,Providence,RI,"458 Smithfield Ave, Providence, RI",41.858641,-71.4113364,Charles,44007002900,0.25,0,6,6,0,1.638293878
471,Burger King,Burger King,0,0,0,0,NA,0,0,1,FoodDisp,,60 Hartford Ave,Providence,RI,"60 Hartford Ave, Providence, RI",41.8165745,-71.4452887,Olneyville,44007001600,0.25,1,26,27,0.037,1.76749647
197,Cafe-Dolce-Vita,Dolce Vita Cafe,0,0,0,0,NA,0,0,0,LiquorBvic,,59 Depasquale Ave,Providence,RI,"59 Depasquale Ave, Providence, RI",41.8234464,-71.4272226,Federal Hill,44007000900,0.25,3,37,40,0.075,0.493019812
42,Cafe-La-France,Cafe La France,0,0,0,0,NA,0,0,0,FoodDisp,,76 Westminster St,Providence,RI,"76 Westminster St, Providence, RI",41.8246456,-71.4100885,Downtown,44007000800,0.25,6,82,88,0.068,0
206,Cafe-Mazaj,Mazaj Cafe,0,0,0,0,NA,0,0,0,FoodDisp,,190 Atwells Ave,Providence,RI,"190 Atwells Ave, Providence, RI",41.8233092,-71.4243013,Federal Hill,44007000900,0.25,3,37,40,0.075,0.291598178
112,Cafe-Nordstrom,Nordstrom Ebar Artisan Coffee,0,0,0,0,NA,0,0,0,LiquorED,,1 Prov Place Mall,Providence,RI,"1 Prov Place Mall, Providence, RI",41.8291881,-71.4168073,Downtown,44007000800,0.25,1,33,34,0.029,0
43,Cafe-Nuovo,Cafe Nuovo,0,0,0,0,NA,0,0,0,LiquorREDX,,1 Citizens Plaza,Providence,RI,"1 Citizens Plaza, Providence, RI",41.8274346,-71.4107334,Downtown,44007000800,0.25,3,36,39,0.077,0
723,Cafe-Zog,Caf├⌐ Zog - CLOSED,0,1,0,1,15,0,0,0,FoodDisp,,239 Wickenden St,Providence,RI,"239 Wickenden St, Providence, RI",41.8193495,-71.3983898,Fox Point,44007003700,0.25,1,23,24,0.042,0.416001844
763,Caliente-Mexican-Grill,Caliente Mexican Grill,0,0,0,0,NA,0,0,0,FoodDisp,,267 Thayer St,Providence,RI,"267 Thayer St, Providence, RI",41.8289866,-71.4005981,College Hill,44007003601,0.25,1,26,27,0.037,0.539667711
300,California-Liquors,California Liquors,1,0,0,0,NA,0,0,0,LiquorA,,84 Union Ave,Providence,RI,"84 Union Ave, Providence, RI",41.8091396,-71.4383164,West End,44007001400,0.25,0,9,9,0,1.506146312
370,California-Taco,California Taco Shop,0,0,0,0,NA,0,0,1,FoodDisp,,321 Amherst St,Providence,RI,"321 Amherst St, Providence, RI",41.8235708,-71.4511094,Olneyville,44007001900,0.25,0,27,27,0,2.143181648
943,California-Taco-Shop,California Taco Shop,0,0,0,0,NA,0,0,1,FoodDisp,,94 Plain St,Providence,RI,"94 Plain St, Providence, RI",41.813757,-71.4123337,Upper South Providence,44007000600,0.25,0,2,2,0,0.10121049
808,California-Taco-Shop-3,California Taco Shop,0,0,0,0,NA,0,0,1,FoodDisp,,977 Manton Ave,Providence,RI,"977 Manton Ave, Providence, RI",41.833544,-71.4696426,Manton,44007002000,0.25,0,5,5,0,3.507843057
533,Camden-Mini-Market,Camden Mini Market,1,0,0,0,NA,0,0,0,FoodDisp,,135 Camden Ave,Providence,RI,"135 Camden Ave, Providence, RI",41.8390174,-71.4266001,Smith Hill,44007002600,0.25,0,15,15,0,0.770502278
191,Camille-s,Camille's,0,0,0,0,NA,0,0,0,LiquorBvic,,71 Bradford St,Providence,RI,"71 Bradford St, Providence, RI",41.822824,-71.4221064,Federal Hill,44007000900,0.25,1,29,30,0.033,0.13636879
371,Campos-Market,Campos Market,1,0,0,0,NA,0,0,0,FoodDisp,,110 Putnam St,Providence,RI,"110 Putnam St, Providence, RI",41.8234837,-71.4440596,Olneyville,44007001900,0.25,0,17,17,0,1.655675141
724,CAMPUS-LIQUORS,Campus Fine Wines,0,0,0,0,NA,0,0,0,LiquorA,,127 Brook St,Providence,RI,"127 Brook St, Providence, RI",41.8201319,-71.3981805,Fox Point,44007003700,0.25,3,22,25,0.12,0.431093942
809,Capital-Auto-Sales,Capital Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,896 Manton Ave,Providence,RI,"896 Manton Ave, Providence, RI",41.8334727,-71.4664403,Manton,44007002000,0.25,0,5,5,0,3.290702571
162,Capital-Grille,The Capital Grille,0,0,0,0,NA,0,0,0,LiquorBvic,,10 Memorial Blvd,Providence,RI,"10 Memorial Blvd, Providence, RI",41.8266012,-71.4149544,Downtown,44007000800,0.25,7,66,73,0.096,0
419,Capitol-City-Auto-Sales,Capitol City Auto Sales,1,0,0,0,NA,0,0,0,SecHandAut,,25 Turner St,Providence,RI,"25 Turner St, Providence, RI",41.8260409,-71.440054,Valley,44007002200,0.25,0,22,22,0,1.397953588
833,Capitol-City-Auto-Sales-&-Annex,Capitol City Auto Sales & Annex,1,0,0,0,NA,0,0,0,SecHandAut,,240 Broad St,Providence,RI,"240 Broad St, Providence, RI",41.8160043,-71.4194746,Upper South Providence,44007000700,0.25,0,18,18,0,0.206855348
44,Capriccio,Capriccio,0,0,0,0,NA,0,0,0,LiquorBvic,,2 Pine St,Providence,RI,"2 Pine St, Providence, RI",41.8237125,-71.4086336,Downtown,44007000800,0.25,3,71,74,0.041,0
725,CAPTAIN-SEAWEEDS,Captain Seaweeds,0,0,0,0,NA,0,0,0,LiquorC,,162 Ives St,Providence,RI,"162 Ives St, Providence, RI",41.8226811,-71.3922948,Fox Point,44007003700,0.25,2,19,21,0.095,0.854963199
900,Carolina-Family-Restaurant,Carolina Market Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,864 Broad St,Providence,RI,"864 Broad St, Providence, RI",41.8005793,-71.4172969,Lower South Providence,44007000400,0.25,0,19,19,0,1.075522501
345,Casa Chapina Restaurant,Casa Chapina Restaurant,0,0,0,0,NA,0,0,0,LiquorBvic,,601 Hartford Ave,Providence,RI,"601 Hartford Ave, Providence, RI",41.8195804,-71.464558,Hartford,44007001800,0.25,0,10,10,0,3.0713678
372,CASA-MEXICO,Casa Mexico RI,0,0,0,0,NA,0,0,0,FoodDisp,,802 Atwells Ave,Providence,RI,"802 Atwells Ave, Providence, RI",41.8246554,-71.4434715,Olneyville,44007001900,0.25,0,16,16,0,1.620167547
193,Casarino-s,Cassarino's Restaurant,0,0,0,0,NA,0,0,0,LiquorBvic,,177 Atwells Ave,Providence,RI,"177 Atwells Ave, Providence, RI",41.8235326,-71.4238505,Federal Hill,44007000900,0.25,3,34,37,0.081,0.264342677
192,CASERTA-PIZZA,Caserta Pizzeria,0,0,0,0,NA,0,0,0,LiquorBlim,,121 Spruce St,Providence,RI,"121 Spruce St, Providence, RI",41.8245834,-71.4280088,Federal Hill,44007000900,0.25,3,28,31,0.097,0.56114135
949,CAV,CAV Restaurant,0,0,0,0,NA,0,0,0,LiquorBvic,,14 Imperial Place,Providence,RI,"14 Imperial Place, Providence, RI",41.8173679,-71.4112885,Downtown,44007000600,0.25,0,18,18,0,0
373,CELEBRITY-CLEANERS,Celebrity Cleaners,0,0,0,0,NA,0,0,0,Laundry,,335 Manton Ave,Providence,RI,"335 Manton Ave, Providence, RI",41.8232992,-71.4508312,Olneyville,44007001900,0.25,0,25,25,0,2.122748663
924,Centerplate,Centerplate,0,0,0,0,NA,0,0,0,LiquorBlim,,1000 Elmwood Ave,Providence,RI,"1000 Elmwood Ave, Providence, RI",41.7839622,-71.4171024,South Elmwood,44007000102,0.25,0,1,1,0,2.091528537
901,Central-Auto-Repair,Central Auto Radiator,0,0,0,0,NA,0,0,0,MoVehRep,,776 Broad St,Providence,RI,"776 Broad St, Providence, RI",41.802891,-71.41853,Lower South Providence,44007000400,0.25,0,8,8,0,0.962291928
247,Central-Auto-Sales,Central Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,1089 Westminster St,Providence,RI,"1089 Westminster St, Providence, RI",41.817414,-71.426807,Federal Hill,44007001100,0.25,1,25,26,0.038,0.532308253
930,Central-Liquor,Central Liquors,0,0,0,0,NA,0,0,0,LiquorA,,930 Broad St,Providence,RI,"930 Broad St, Providence, RI",41.7985005,-71.4148436,Lower South Providence,44007000500,0.25,1,18,19,0.053,1.113748661
726,Central-Meat-Market,Central Meat Market,0,0,0,0,NA,0,0,0,FoodDisp,,113 Gano St,Providence,RI,"113 Gano St, Providence, RI",41.8224043,-71.3897435,Fox Point,44007003700,0.25,2,14,16,0.125,1.02570393
420,Centro-America-Distribuidora-Supermarket,Centro America Distribuidora Supermarket,1,0,0,0,NA,0,0,0,FoodDisp,,996 Chalkstone Ave,Providence,RI,"996 Chalkstone Ave, Providence, RI",41.832181,-71.4402796,Valley,44007002200,0.25,1,31,32,0.031,1.527963957
374,Centro-De-Bienestar-Familiar,Centro De Bienestar Familiar,1,0,0,0,NA,0,0,0,FoodDisp,,732 Atwells Ave,Providence,RI,"732 Atwells Ave, Providence, RI",41.8245306,-71.4410872,Olneyville,44007001900,0.25,0,23,23,0,1.455069812
375,Cesars-Garage,Cesars Garage,1,0,0,0,NA,0,0,0,MoVehRep,,9 Addison Pl,Providence,RI,"9 Addison Pl, Providence, RI",41.8226316,-71.4385136,Olneyville,44007001900,0.25,0,19,19,0,1.269152941
376,CFC-FRIED-CHICKEN,CFC Fried Chicken,0,0,0,0,NA,0,0,0,FoodDisp,,936 Atwells Ave,Providence,RI,"936 Atwells Ave, Providence, RI",41.824818,-71.448312,Olneyville,44007001900,0.25,0,19,19,0,1.954897745
421,Chalkstone-Dairyland,Chalkstone Dairy Land,0,0,0,0,NA,0,0,0,FoodDisp,,1002 Chalkstone Ave,Providence,RI,"1002 Chalkstone Ave, Providence, RI",41.8321665,-71.4407144,Valley,44007002200,0.25,1,31,32,0.031,1.555594585
422,Chalkstone-Super-Market,Chalkstone Super Market,1,0,0,0,NA,0,0,0,FoodDisp,,1050 Chalkstone Ave,Providence,RI,"1050 Chalkstone Ave, Providence, RI",41.8321654,-71.4426899,Valley,44007002200,0.25,1,29,30,0.033,1.683699552
534,CHARLES-JUNK-SHOP,Charles Junk Shop,1,0,0,0,NA,0,0,0,JunkShop,,11 North Davis St,Providence,RI,"11 North Davis St, Providence, RI",41.8361925,-71.4174309,Smith Hill,44007002600,0.25,0,11,11,0,0.129174056
631,CHARLES-ORMS-ASS.,Charles Orms Parking,1,0,0,0,NA,0,0,0,Parking,,10 Orms St,Providence,RI,"10 Orms St, Providence, RI",41.834481,-71.4118003,Downtown,44007003100,0.25,0,3,3,0,0
818,CHARLES-VARIETY,Charles Variety,1,0,0,0,NA,0,0,0,FoodDisp,,1308 Eddy St,Providence,RI,"1308 Eddy St, Providence, RI",41.789682,-71.402866,Washington Park,44007000101,0.25,1,16,17,0.059,1.552898933
45,Charley-s-Philly-Steak,Charleys Philly Steaks,0,0,0,0,NA,0,0,0,FoodDisp,,46 Providence Place,Providence,RI,"46 Providence Place, Providence, RI",41.827913,-71.4162605,Downtown,44007000800,0.25,4,39,43,0.093,0
194,Chef-Ho-s,Chef Ho's Chinese Restaurant,0,0,0,0,NA,0,0,0,LiquorBvic,,243 Atwells Ave,Providence,RI,"243 Atwells Ave, Providence, RI",41.8236709,-71.4260637,Federal Hill,44007000900,0.25,3,38,41,0.073,0.416061483
598,Chelo-s,Chelo's Hometown Bar & Grille,0,0,0,0,NA,0,0,0,LiquorBvic,,505 Silver Spring St,Providence,RI,"505 Silver Spring St, Providence, RI",41.8561912,-71.4105943,Charles,44007002900,0.25,0,6,6,0,1.470019686
46,Cheryl-s-School-of-Dance,Cheryl's School of Dance,0,0,0,0,NA,0,0,0,Entertain,,25 Dorrance St,Providence,RI,"25 Dorrance St, Providence, RI",41.8239932,-71.4129367,Downtown,44007000800,0.25,9,109,118,0.076,0
644,Chez-Pascal,Chez Pascal,0,0,0,0,NA,0,0,0,LiquorBvic,,960 Hope St,Providence,RI,"960 Hope St, Providence, RI",41.8534245,-71.393153,Hope,44007003300,0.25,0,5,5,0,1.800034389
555,Chicken-Coop,The Chicken Coop on Smith Hill,0,0,0,0,NA,0,0,0,FoodDisp,,389 Smith St,Providence,RI,"389 Smith St, Providence, RI",41.834873,-71.424392,Smith Hill,44007002600,0.25,0,21,21,0,0.527310344
6,CHILANGO-S,Chilangos,0,0,0,0,NA,0,0,0,LiquorBvic,,447 Manton Ave,Providence,RI,"447 Manton Ave, Providence, RI",41.8255332,-71.4547734,Mount Pleasant,44007002102,0.25,0,16,16,0,2.404581527
645,Chili-s-Grill-&-Bar,Chili Dog Grill & Chicken,0,0,0,0,NA,0,0,0,LiquorBvic,,255 Collyer St,Providence,RI,"255 Collyer St, Providence, RI",41.8563319,-71.4033581,Hope,44007003300,0.25,0,6,6,0,1.581735876
445,CHINA-GARDEN,China Garden,0,0,0,0,NA,0,0,0,FoodDisp,,1011 Chalkstone Ave,Providence,RI,"1011 Chalkstone Ave, Providence, RI",41.83249,-71.4411467,Elmhurst,44007002300,0.25,1,30,31,0.032,1.59162272
377,China-Sail,China Sail,0,0,0,0,NA,0,0,0,FoodDisp,,65 Manton Ave,Providence,RI,"65 Manton Ave, Providence, RI",41.8184633,-71.4443784,Olneyville,44007001900,0.25,1,25,26,0.038,1.684826664
764,CHINATOWN-ON-THAYER,Chinatown On Thayer,0,0,0,0,NA,0,0,0,FoodDisp,,277 Thayer St,Providence,RI,"277 Thayer St, Providence, RI",41.8295648,-71.4006329,College Hill,44007003601,0.25,1,26,27,0.037,0.56079805
765,Chipotle-Mexican-Grill,Chipotle Mexican Grill,0,0,0,0,NA,0,0,0,LiquorBvic,,235 Thayer St,Providence,RI,"235 Thayer St, Providence, RI",41.8282456,-71.400472,College Hill,44007003601,0.25,1,26,27,0.037,0.510879907
727,Chomp Kitchen and Drinks,Chomp Kitchen and Drinks,0,0,0,0,0.5,0,0,0,LiquorBvic,,117 Ives St,Providence,RI,"117 Ives St, Providence, RI",41.8215479,-71.3917574,Fox Point,44007003700,0.25,2,22,24,0.083,0.88005751
728,Chong-Qing-House,Chong Qing House,0,0,0,0,NA,0,0,0,FoodDisp,,388 Wickenden St,Providence,RI,"388 Wickenden St, Providence, RI",41.8198404,-71.3956981,Fox Point,44007003700,0.25,3,24,27,0.111,0.59366918
378,Cibao-Meat-Market,Cibao Meat Market,1,0,0,0,NA,0,0,0,FoodDisp,,228 Manton Ave,Providence,RI,"228 Manton Ave, Providence, RI",41.8210278,-71.4482046,Olneyville,44007001900,0.25,0,18,18,0,1.937244119
328,CIRILO-AUTO-REPAIR,Cirilo's Auto Repair,0,0,0,0,NA,0,0,0,MoVehRep,,100 Reservoir Ave,Providence,RI,"100 Reservoir Ave, Providence, RI",41.7934017,-71.4269249,Reservoir,44007001500,0.25,0,10,10,0,1.804079722
329,Cisco-s-Pizza,Cisco's Pizza,0,0,0,0,NA,0,0,0,FoodDisp,,361 Reservoir Ave,Providence,RI,"361 Reservoir Ave, Providence, RI",41.7886559,-71.4316087,Reservoir,44007001500,0.25,0,6,6,0,2.246224848
635,CITI-NAILS,Citi Nails,0,0,0,0,NA,0,0,0,SundaySale,,783 Hope St,Providence,RI,"783 Hope St, Providence, RI",41.8480441,-71.3951267,Blackstone,44007003300,0.25,0,17,17,0,1.44907554
47,Citizens-Bank,Citizens Bank,0,0,0,0,NA,0,0,0,Entertain,,25 Dorrance St,Providence,RI,"25 Dorrance St, Providence, RI",41.8239932,-71.4129367,Downtown,44007000800,0.25,9,109,118,0.076,0
887,City-Gas-&-Food,City Gas & Service,0,0,0,0,NA,0,0,0,FoodDisp,,253 Elmwood Ave,Providence,RI,"253 Elmwood Ave, Providence, RI",41.8057372,-71.4254604,West End,44007000300,0.25,0,9,9,0,1.020535745
646,City-Liquors,City Liquors,0,0,0,0,NA,0,0,0,LiquorA,,1173 North Main St,Providence,RI,"1173 North Main St, Providence, RI",41.8522,-71.401348,Hope,44007003300,0.25,0,12,12,0,1.383439949
226,City-Personnel,City Personnel,0,0,0,0,NA,0,0,0,EmplAgen,,480 Broadway,Providence,RI,"480 Broadway, Providence, RI",41.8184787,-71.4340876,Federal Hill,44007001000,0.25,1,15,16,0.063,0.981630101
48,Civic-Center-Garage,Civic Center Garage,1,0,0,0,NA,0,0,0,Parking,,165 Washington St,Providence,RI,"165 Washington St, Providence, RI",41.8226285,-71.4161141,Downtown,44007000800,0.25,7,75,82,0.085,0
49,Clara-Land-Company,Clara Land Company,1,0,0,0,NA,0,0,0,Parking,,194 Pine St,Providence,RI,"194 Pine St, Providence, RI",41.819843,-71.4122405,Downtown,44007000800,0.25,2,57,59,0.034,0
888,Class-Act-Motors,Class Act Motors,1,0,0,0,NA,0,0,0,SecHandAut,,475 Elmwood Ave,Providence,RI,"475 Elmwood Ave, Providence, RI",41.7992556,-71.4268983,West End,44007000300,0.25,0,11,11,0,1.449910381
506,Club-Fantasies,Club Fantasies,0,0,0,0,NA,0,0,0,LiquorBvic,,355 Harris Ave,Providence,RI,"355 Harris Ave, Providence, RI",41.8254547,-71.4324957,Valley,44007002500,0.25,0,18,18,0,0.877099635
522,COIN-OP-LAUNDRY,Coin-Op Laundromat,0,0,0,0,NA,0,0,0,Laundry,,282 Smith St,Providence,RI,"282 Smith St, Providence, RI",41.8332389,-71.4213359,Smith Hill,44007002500,0.25,0,14,14,0,0.287993228
330,Coletta-s-Auto-Sales,Coletta's Auto Sales & Garage,1,0,0,0,NA,0,0,0,SecHandAut,MoVehRep,250 Niantic Ave,Providence,RI,"250 Niantic Ave, Providence, RI",41.796007,-71.438262,Reservoir,44007001500,0.25,0,2,2,0,2.101427262
461,College-Convenience-Mart,College Convenience Mart,0,0,0,0,NA,0,0,0,FoodDisp,,664 Admiral St,Providence,RI,"664 Admiral St, Providence, RI",41.8487688,-71.4385709,Elmhurst,44007002400,0.25,0,4,4,0,1.821097757
273,Colombia-Auto-Service-&-Sales,Colombia Auto Services,0,0,0,0,NA,0,0,0,SecHandAut,,1160 Westminster St,Providence,RI,"1160 Westminster St, Providence, RI",41.816708,-71.42799,West End,44007001200,0.25,0,19,19,0,0.627356529
248,Columbus-Theatre,Columbus Theatre,0,0,0,0,NA,0,0,0,LiquorT,,270 Broadway,Providence,RI,"270 Broadway, Providence, RI",41.820136,-71.4262485,Federal Hill,44007001100,0.25,2,37,39,0.051,0.427174833
889,Correa-Auto-Repair,Correa Auto Repair,0,0,0,0,NA,0,0,0,MoVehRep,,57 Bucklin St,Providence,RI,"57 Bucklin St, Providence, RI",41.8075233,-71.4281738,West End,44007000300,0.25,0,7,7,0,1.042079392
227,Courtland-Club,Courtland Club,0,0,0,0,NA,0,0,0,LiquorBvic,,51 Courtland St,Providence,RI,"51 Courtland St, Providence, RI",41.8209552,-71.4320413,Federal Hill,44007001000,0.25,0,21,21,0,0.819203243
834,Craig-Jones,Craig Jones,1,0,0,0,NA,0,0,0,FoodDisp,,460 Pine St,Providence,RI,"460 Pine St, Providence, RI",41.8125393,-71.4193146,Upper South Providence,44007000700,0.25,0,18,18,0,0.392592876
523,CRANE-SALVAGE,Crane Salvage,0,0,0,0,NA,0,0,0,JunkShop,,149 Selwyn Way,Providence,RI,"149 Selwyn Way, Providence, RI",41.8323794,-71.4228231,Smith Hill,44007002500,0.25,0,12,12,0,0.364926364
301,Cranston-Meat-Market,Cranston Meat Market,0,0,0,0,NA,0,0,0,FoodDisp,,624 Cranston St,Providence,RI,"624 Cranston St, Providence, RI",41.8065698,-71.4357342,West End,44007001400,0.25,0,18,18,0,1.462212949
849,Crespo-Market,Crespo Grocery,0,0,0,0,NA,0,0,0,FoodDisp,,1115 Broad St,Providence,RI,"1115 Broad St, Providence, RI",41.7950737,-71.4110385,Elmwood,44007000200,0.25,2,8,10,0.2,1.230538787
931,CROWN-FRIED-CHICKEN,Crown Fried Chicken,0,0,0,0,NA,0,0,0,FoodDisp,,912 Broad St,Providence,RI,"912 Broad St, Providence, RI",41.7994284,-71.4158473,Lower South Providence,44007000500,0.25,0,18,18,0,1.098691059
353,Crystal-Lounge,Krystal Bar and Lounge,0,0,0,0,NA,0,0,0,LiquorBvic,,519 Hartford Ave,Providence,RI,"519 Hartford Ave, Providence, RI",41.8190924,-71.460997,Hartford,44007001800,0.25,0,17,17,0,2.826910689
904,Cumberland Farms,Cumberland Farms,0,0,0,0,NA,1,0,0,FoodDisp,,1297 Broad St,Providence,RI,"1297 Broad St, Providence, RI",41.7912792,-71.406466,Washington Park,44007000102,0.25,0,17,17,0,1.441083584
905,Cumberland Farms,Cumberland Farms,0,0,0,0,NA,1,0,0,StoPetrol,,1297 Broad St,Providence,RI,"1297 Broad St, Providence, RI",41.7912792,-71.406466,Washington Park,44007000102,0.25,0,17,17,0,1.441083584
574,Cumberland Farms,Cumberland Farms,0,0,0,0,NA,1,0,0,FoodDisp,,744 Branch Ave,Providence,RI,"744 Branch Ave, Providence, RI",41.8536153,-71.430029,Wanskuck,44007002800,0.25,0,4,4,0,1.616996382
575,Cumberland Farms,Cumberland Farms,0,0,0,0,NA,1,0,0,StoPetrol,,744 Branch Ave,Providence,RI,"744 Branch Ave, Providence, RI",41.8536153,-71.430029,Wanskuck,44007002800,0.25,0,4,4,0,1.616996382
636,Cumberland Farms,Cumberland Farms,0,0,0,0,NA,1,0,0,FoodDisp,,751 Hope St,Providence,RI,"751 Hope St, Providence, RI",41.8472083,-71.3954422,Blackstone,44007003300,0.25,0,17,17,0,1.396260246
637,Cumberland Farms,Cumberland Farms,0,0,0,0,NA,1,0,0,StoPetrol,,751 Hope St,Providence,RI,"751 Hope St, Providence, RI",41.8472083,-71.3954422,Blackstone,44007003300,0.25,0,17,17,0,1.396260246
379,CURTIS-AUTO-SALES,Curtis Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,118 Curtis St,Providence,RI,"118 Curtis St, Providence, RI",41.8227477,-71.4516892,Olneyville,44007001900,0.25,0,26,26,0,2.180085698
53,CVS,CVS,0,0,0,0,NA,0,0,0,FoodDisp,,70 Kennedy Plaza,Providence,RI,"70 Kennedy Plaza, Providence, RI",41.8243973,-71.411635,Downtown,44007000800,0.25,6,101,107,0.056,0
766,CVS/Pharmacy,CVS/Pharmacy,0,0,0,0,NA,0,0,0,FoodDisp,,291 Thayer St,Providence,RI,"291 Thayer St, Providence, RI",41.8299213,-71.4006427,College Hill,44007003601,0.25,1,26,27,0.037,0.574778527
638,CVS/Pharmacy,CVS/Pharmacy,0,0,0,0,NA,0,0,0,LiquorE,,799 Hope St,Providence,RI,"799 Hope St, Providence, RI",41.8490623,-71.3946203,Blackstone,44007003300,0.25,0,17,17,0,1.520808354
54,CycleBar,CycleBar,0,0,0,0,NA,0,0,0,SundaySale,,23 Providence Place,Providence,RI,"23 Providence Place, Providence, RI",41.8277612,-71.4157198,Downtown,44007000800,0.25,4,37,41,0.098,0
850,D-&-F-Motor-Sports-Service-&-Repair,D & F Motor Sports Service & Repair,1,0,0,0,NA,0,0,0,MoVehRep,,60 Cadillac Dr,Providence,RI,"60 Cadillac Dr, Providence, RI",41.7894097,-71.4197784,Elmwood,44007000200,0.25,1,4,5,0.2,1.829062669
